Age,AnnualIncome,CreditScore,EmploymentStatus,LoanAmount,LoanDuration,EducationLevel,NumberOfDependents,MonthlyDebtPayments,CreditCardUtilizationRate,DebtToIncomeRatio,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,LoanPurpose,RiskScore,LoanApproved
38,34039,643,Employed,60832,48,Master,4,581,0.2378630546053845,0.1451818934006672,0,0,26,12,Education,44.0,0
23,41485,498,Employed,19068,12,High School,1,494,0.1060833788469658,0.3268998461791373,0,1,21,25,Debt Consolidation,60.0,0
34,46033,618,Employed,11405,72,Master,2,376,0.1925222450409446,0.0062696394685553,0,0,19,5,Auto,49.0,0
22,67177,606,Employed,16165,60,Master,1,564,0.3708951026838304,0.3786513957929843,0,0,27,14,Debt Consolidation,36.0,1
26,36057,602,Employed,12879,24,Bachelor,2,823,0.1683949911533799,0.2104779027998072,0,0,26,7,Home,50.0,0
44,19779,517,Employed,8325,60,High School,3,793,0.4037172434658623,0.2934123843039897,0,0,23,3,Home,56.0,0
25,19087,554,Employed,33827,72,Associate,1,284,0.1781566200940146,0.1705377141457687,0,1,20,3,Debt Consolidation,56.0,0
53,40282,642,Unemployed,44509,36,Bachelor,1,366,0.4491550938763493,0.2989395586850417,0,0,20,7,Auto,53.0,0
39,78371,558,Self-Employed,35354,36,Master,4,383,0.3796910599853947,0.111702651540464,0,0,30,27,Home,42.400000000000006,1
41,37813,582,Employed,29993,12,Associate,3,482,0.2249809617289307,0.226645281053377,0,0,34,8,Home,54.0,0
36,51520,599,Employed,19982,60,Associate,0,298,0.3059899427575437,0.2441512017246959,0,0,23,8,Debt Consolidation,53.0,0
49,15811,624,Self-Employed,22654,36,Bachelor,4,284,0.142048047730147,0.6545652373784692,0,0,26,15,Auto,57.0,0
49,65106,589,Employed,33464,36,Bachelor,1,545,0.4229594505832454,0.1185322701381346,0,0,18,8,Debt Consolidation,52.0,0
44,59065,631,Employed,24886,36,Bachelor,0,197,0.358500592249888,0.0296425067685834,0,0,22,6,Debt Consolidation,34.4,1
46,118064,651,Employed,9939,36,Associate,4,556,0.1601422773306658,0.189254452888625,0,0,30,24,Auto,33.6,1
37,46522,487,Unemployed,17828,84,Bachelor,2,328,0.2480358576296226,0.4049968599001637,0,0,28,17,Auto,60.0,0
46,71754,545,Employed,11636,48,High School,0,269,0.5751585787850866,0.8160543591474603,0,0,30,29,Education,47.2,1
35,128940,470,Employed,15645,36,High School,2,177,0.4072406946996617,0.0547305978204129,1,0,25,27,Auto,47.2,1
40,58693,571,Employed,38467,12,Bachelor,3,329,0.1423244780345682,0.1925521250986327,0,0,21,5,Debt Consolidation,51.0,0
36,87906,564,Employed,30892,24,High School,1,405,0.1587268143278175,0.250846032349647,0,0,31,22,Education,50.0,0
34,50329,499,Employed,32622,36,Bachelor,1,829,0.5120712126263711,0.0490628838200451,0,0,20,27,Home,47.0,0
31,34158,586,Employed,24688,96,Bachelor,1,284,0.238332295873601,0.2625508158425354,0,0,25,28,Auto,53.0,0
45,54820,639,Self-Employed,27013,36,Bachelor,0,390,0.1043880310199699,0.0681596510783881,0,0,33,29,Debt Consolidation,32.800000000000004,1
55,46073,584,Unemployed,50439,36,Master,1,178,0.2825139993689582,0.2766095148722141,0,0,16,1,Other,60.0,0
54,35209,596,Employed,32918,48,High School,3,642,0.0572931873377044,0.241160995376778,0,0,31,29,Debt Consolidation,48.0,0
24,24942,564,Employed,25019,36,High School,2,221,0.5577370290461012,0.4002502011118144,0,0,27,26,Home,59.0,0
55,40504,639,Employed,20669,108,High School,1,545,0.0522960320526352,0.2403238632405023,0,0,23,6,Education,51.0,0
36,80386,567,Employed,25891,36,Bachelor,2,342,0.4408016319479809,0.1598683397544224,0,0,24,7,Home,47.0,0
47,18151,601,Employed,15606,120,Bachelor,3,595,0.1016683471106914,0.1816734118372296,0,0,22,18,Debt Consolidation,48.0,0
29,45082,599,Employed,40521,36,High School,2,273,0.5045069862276216,0.1509917778581083,0,0,19,20,Home,48.0,0
41,46504,564,Employed,29016,36,High School,1,475,0.1931655740548841,0.1458877004487347,1,0,25,8,Education,61.0,0
43,105453,610,Employed,52572,60,Master,2,371,0.3236407452261715,0.4045405714247518,0,0,21,6,Other,54.0,0
22,28148,467,Employed,23552,36,Bachelor,0,256,0.1254455654890603,0.1233534870485049,0,0,26,28,Home,49.0,0
47,89204,438,Employed,19049,96,Bachelor,0,352,0.6562608051017234,0.0891700062661928,0,1,32,2,Other,61.0,0
56,39207,617,Employed,16677,72,Doctorate,2,505,0.2510391054947128,0.6010808005028917,0,0,16,18,Home,56.0,0
37,42636,639,Unemployed,22838,120,Master,1,391,0.1557214516214117,0.1954556979536709,0,0,29,17,Auto,50.0,0
56,58627,609,Employed,26130,48,High School,0,247,0.5024383757544109,0.3693490856799354,0,0,21,14,Debt Consolidation,52.0,0
37,60442,527,Unemployed,15047,96,Bachelor,3,403,0.0752620249851438,0.3396126679121391,0,0,23,16,Home,56.0,0
50,47354,626,Employed,23852,60,Associate,1,386,0.0500309444899704,0.2042505519494427,0,0,23,19,Home,49.0,0
18,55476,621,Employed,33563,96,Master,2,117,0.2258835965778642,0.5888903097920829,1,0,24,12,Other,67.0,0
69,46961,642,Employed,46631,96,High School,0,278,0.6268694218945309,0.0375606446525999,0,0,20,15,Debt Consolidation,48.0,0
57,86839,626,Employed,15986,60,Associate,1,764,0.564554476508002,0.0997710575668898,0,0,30,25,Education,37.6,1
36,40697,603,Employed,21091,96,Bachelor,4,255,0.3727377819594923,0.1226589226930521,0,0,23,13,Other,48.0,0
18,45561,628,Employed,12153,48,Master,1,294,0.1857144067543569,0.3984685874104899,0,0,24,14,Debt Consolidation,51.0,0
43,106844,531,Employed,24712,60,Master,2,370,0.2490780324918904,0.3788357909624621,0,0,24,15,Auto,53.0,0
22,48708,556,Employed,12665,24,Bachelor,1,362,0.3042330348698895,0.3181832447061897,0,0,35,2,Education,59.0,0
45,77320,537,Employed,21322,36,Bachelor,0,440,0.0559110306825497,0.1357089191802638,0,0,24,29,Debt Consolidation,36.0,1
44,253359,641,Employed,15909,48,Master,0,194,0.3371571871533195,0.0969791300385368,0,0,41,28,Other,36.0,1
28,15000,527,Self-Employed,31756,60,Bachelor,2,242,0.2233613790022791,0.2328675578686548,0,1,28,16,Home,63.0,0
53,27989,613,Employed,24040,84,Master,0,405,0.3079892271469653,0.2168885481802457,0,1,22,28,Debt Consolidation,51.0,0
49,30675,522,Employed,12441,48,Master,1,156,0.2537517727600669,0.2902876936115657,0,0,31,5,Other,55.0,0
51,36378,625,Employed,45896,48,Master,3,356,0.1661261881187067,0.1242065271511154,0,0,27,27,Other,47.0,0
40,92807,604,Employed,32055,60,High School,1,911,0.5381272281095079,0.2787826609991647,0,0,18,27,Home,49.0,0
23,15000,589,Employed,24401,120,Associate,0,199,0.0450409299926175,0.6718105398299297,0,0,21,27,Other,55.0,0
51,74149,613,Employed,71466,24,Associate,2,991,0.4121878406016969,0.1607225103041702,0,0,22,2,Debt Consolidation,52.0,0
36,18438,585,Self-Employed,14261,108,Bachelor,0,617,0.2601274987739947,0.1745597599328681,1,0,31,15,Auto,63.0,0
23,36226,470,Employed,11823,48,Associate,1,269,0.7100875754349568,0.3628142104100926,0,0,15,14,Debt Consolidation,57.0,0
56,59615,606,Employed,13779,60,Associate,0,374,0.3104604948754337,0.1885696553318108,0,0,30,17,Other,34.4,1
65,113218,632,Employed,14964,24,Associate,4,318,0.3061138030852288,0.1645788692198657,0,0,26,13,Education,36.8,1
39,49489,615,Self-Employed,28391,36,Doctorate,4,564,0.1987966613565119,0.2363858975733889,0,0,21,14,Education,52.0,0
65,48320,560,Employed,39281,72,Associate,1,636,0.1498660449895826,0.1710886570370382,0,0,24,16,Other,48.0,0
41,15000,596,Employed,12635,12,High School,0,131,0.0755348674648546,0.204323402620814,0,0,29,21,Debt Consolidation,53.0,0
35,130587,514,Employed,39699,48,High School,4,505,0.4113495799501852,0.1603674130074553,0,0,22,17,Home,32.800000000000004,1
32,46253,532,Employed,51518,60,High School,3,1061,0.0584285623801581,0.1878550802563203,0,0,25,16,Auto,48.0,0
59,86781,605,Self-Employed,33859,108,Master,0,877,0.0532959649449083,0.0435313522040255,0,0,21,5,Other,50.0,0
30,107089,498,Employed,61493,36,Doctorate,1,192,0.3748154479048193,0.117948414208011,0,0,25,13,Home,49.0,0
48,51893,636,Unemployed,35471,60,Bachelor,0,319,0.257790636193164,0.3357759587294797,0,0,29,10,Auto,54.0,0
33,57719,577,Employed,23859,60,Bachelor,1,402,0.3135616207871463,0.2307572770715341,0,0,19,10,Auto,48.0,0
34,81752,537,Employed,10103,60,Bachelor,2,173,0.3643815261099286,0.1723418638514949,0,0,23,12,Education,39.2,1
52,19334,641,Employed,47269,36,High School,1,436,0.210201278562607,0.1443312285197294,1,0,14,23,Home,59.0,0
35,56469,528,Employed,8654,36,Associate,1,258,0.801012426888302,0.3127806948926551,0,0,30,29,Home,57.0,0
35,155088,410,Employed,6202,24,Bachelor,2,513,0.2277861043588778,0.5230527839757045,0,0,17,1,Auto,48.0,1
53,170454,669,Employed,24121,48,Master,2,281,0.2929523771545716,0.2337294678707331,1,1,25,20,Education,46.400000000000006,1
59,147399,484,Employed,25656,24,Bachelor,2,461,0.2953090354797117,0.1001061686423336,0,0,26,5,Education,40.0,1
47,146235,529,Employed,6224,96,Associate,3,286,0.2459743611866233,0.1736862418072748,0,0,29,24,Home,38.400000000000006,1
32,25149,530,Self-Employed,44946,48,Master,5,476,0.8622049190687032,0.3634104331409867,0,0,18,8,Debt Consolidation,63.0,0
33,35625,594,Employed,39697,48,Bachelor,1,180,0.2331022777705175,0.2476981922221714,0,0,24,11,Home,53.0,0
40,33603,597,Employed,22098,120,Master,0,1124,0.3662621960222576,0.3157537829474087,0,0,22,1,Debt Consolidation,59.0,0
43,300000,525,Employed,41373,36,Associate,0,165,0.8360030512262461,0.502267093932203,0,0,23,12,Auto,45.6,1
28,42162,558,Employed,33368,36,High School,3,337,0.1272696871332527,0.2359249467794817,0,0,22,13,Home,52.0,0
48,18741,588,Employed,19067,36,High School,1,394,0.0129357324112905,0.3462679402660218,0,0,23,28,Other,55.0,0
41,27616,571,Employed,27826,96,Master,3,772,0.2371444810126332,0.3180191683573981,0,0,22,5,Home,58.0,0
19,34555,491,Employed,12579,72,High School,1,495,0.3850856575695184,0.0573466928124602,0,0,27,10,Auto,51.0,0
28,20283,587,Employed,32869,60,Bachelor,3,591,0.3120654369689106,0.1044943238728773,0,0,22,23,Home,52.0,0
33,140015,548,Employed,14506,72,Associate,0,227,0.3715426659040046,0.1266022816067272,0,0,24,6,Debt Consolidation,40.0,1
39,80253,557,Employed,23256,60,Associate,1,107,0.2880908547043935,0.2828671384289755,0,0,23,13,Debt Consolidation,40.8,1
62,67218,571,Employed,21987,36,Associate,1,480,0.4035732638545591,0.4731547545773993,0,0,28,17,Education,45.6,1
42,30996,570,Employed,24860,48,High School,1,293,0.1596028893743527,0.724277685741427,0,0,23,8,Home,59.0,0
29,17309,481,Employed,22755,60,High School,0,556,0.2041038421407739,0.2581387814440988,0,0,31,28,Auto,52.0,0
42,44047,600,Employed,15163,36,High School,3,300,0.3475921106483008,0.3833406679589473,0,1,36,6,Education,60.0,0
35,45589,565,Employed,27904,24,High School,2,325,0.048238035212831,0.2122944927659361,0,0,40,13,Home,52.0,0
43,23019,621,Employed,19746,48,High School,0,615,0.463713705376698,0.6485151617262714,0,0,31,22,Home,56.0,0
46,51340,619,Unemployed,20465,24,Bachelor,1,910,0.4444588958627326,0.4279134217113561,0,0,16,26,Other,57.0,0
54,39076,552,Employed,10325,12,High School,3,289,0.2960393605045052,0.3330681106521752,0,0,27,21,Debt Consolidation,39.2,1
39,54185,599,Employed,34025,60,High School,0,211,0.2297423280294201,0.1760152627418194,0,0,20,10,Debt Consolidation,50.0,0
59,207724,666,Employed,19782,60,Bachelor,0,403,0.2922948621547404,0.2667078105438165,0,0,15,14,Auto,33.6,1
50,28058,574,Employed,25464,60,High School,3,454,0.2392093082935285,0.2210772654042598,1,0,22,25,Home,64.0,0
31,80728,477,Employed,12547,60,Master,3,354,0.270892266530322,0.2791737270741816,0,0,22,16,Education,40.8,1
66,36200,595,Employed,55931,60,Associate,0,358,0.2056532063539726,0.6205960870868852,0,0,17,11,Debt Consolidation,59.0,0
43,92351,622,Employed,42256,48,Doctorate,3,374,0.2020550814442627,0.0435036523689697,0,0,27,24,Home,36.8,1
29,44692,586,Employed,22871,48,High School,0,363,0.0187626683850788,0.2096370029948069,0,0,31,21,Other,52.0,0
59,64763,608,Employed,32898,48,High School,1,400,0.0707457999041445,0.5444112805924262,0,0,26,10,Other,54.0,0
64,27933,520,Employed,20439,120,Bachelor,0,393,0.3143443930437851,0.2991498140395756,0,1,25,8,Education,57.0,0
39,88279,493,Employed,22536,12,Associate,3,337,0.3308246418800554,0.3115888999193894,0,0,37,27,Debt Consolidation,42.400000000000006,1
33,49259,590,Employed,27126,60,Bachelor,4,222,0.1782206491279487,0.1213181313672381,0,0,20,4,Home,49.0,0
37,107339,550,Self-Employed,16462,24,Associate,0,153,0.1399487381193918,0.2979801363887799,0,0,21,11,Other,40.8,1
48,147474,623,Employed,11618,60,Associate,3,379,0.1819714070582949,0.4477157823253727,0,0,21,23,Education,38.400000000000006,1
55,64783,633,Unemployed,18551,72,Master,2,537,0.0890827475968435,0.5263031238489762,0,0,26,26,Debt Consolidation,55.0,0
46,87157,582,Employed,12345,84,High School,2,434,0.4568515129352411,0.2737184416182029,0,0,24,6,Home,54.0,0
41,79178,611,Employed,22090,36,Associate,2,147,0.0182959001141659,0.2677906800786681,0,0,25,27,Other,36.8,1
57,93381,469,Employed,49162,48,Associate,1,163,0.1382609418100128,0.0975883225724681,0,0,23,18,Other,48.0,0
36,91333,575,Employed,12589,96,Bachelor,1,350,0.2349742778746006,0.4966453528519388,0,0,19,3,Education,54.0,0
52,20647,469,Employed,16138,36,High School,0,256,0.4216021142447844,0.3435902031352365,0,0,24,13,Debt Consolidation,55.0,0
36,67742,571,Employed,28893,60,Bachelor,1,623,0.1575918278675807,0.2167395289327243,0,0,15,16,Debt Consolidation,36.0,1
45,21436,566,Employed,33304,48,Associate,5,616,0.2910460735822945,0.2773539051913388,0,0,21,26,Home,52.0,0
38,41808,628,Employed,8761,96,Doctorate,2,225,0.231181341580161,0.0819059236423808,0,0,34,10,Home,48.0,0
39,45410,511,Employed,6728,120,Bachelor,0,466,0.3222341668339314,0.443483562658719,0,1,23,23,Auto,59.0,0
35,53283,464,Employed,16311,60,High School,3,578,0.1990179530499317,0.3084167639419357,0,0,28,1,Auto,57.0,0
56,47760,572,Employed,17630,84,Bachelor,3,224,0.2391794929896831,0.0928716112227238,0,0,24,23,Home,51.0,0
31,44086,581,Employed,31574,60,Bachelor,1,442,0.0840625602325984,0.1006967806136034,0,0,23,18,Other,46.0,0
31,85263,595,Self-Employed,41481,72,Bachelor,1,211,0.202115890666566,0.0475304756733718,0,0,21,22,Other,50.0,0
65,100789,641,Employed,10082,48,Associate,1,602,0.2926678127063086,0.1404349459276735,1,0,19,8,Home,45.6,1
51,62154,628,Employed,10037,84,Associate,2,218,0.2820016620363729,0.4098574076071562,1,0,26,12,Auto,65.0,0
18,57426,510,Employed,36914,36,Associate,1,190,0.257109714767635,0.3993387971182807,0,0,22,11,Home,54.0,0
33,46537,442,Employed,35713,48,High School,0,525,0.5150986225149532,0.5214435746823775,0,0,23,5,Home,62.0,0
18,147286,540,Employed,31037,48,Bachelor,0,333,0.215732482557401,0.3334062421027337,0,0,27,16,Debt Consolidation,36.8,1
28,32580,384,Unemployed,11040,72,Bachelor,1,372,0.2227859393262838,0.2018074104525951,0,0,30,24,Education,54.0,0
18,23874,565,Employed,8879,60,High School,0,194,0.0558836762025305,0.3455593025116028,1,0,23,7,Education,66.0,0
38,61319,591,Employed,11310,48,Bachelor,4,347,0.2995910374612242,0.3538960530667003,0,0,24,10,Debt Consolidation,41.6,1
26,26384,519,Employed,17523,48,Associate,4,475,0.2121677808643382,0.2363405073371649,0,0,32,18,Home,54.0,0
40,33628,593,Employed,44834,36,High School,4,348,0.4111054604409649,0.1243142373144587,0,0,26,9,Auto,51.0,0
20,68552,611,Employed,31304,96,Bachelor,3,353,0.151555134360089,0.1740551175222548,0,0,20,16,Auto,46.0,0
40,35672,639,Employed,20227,24,Master,0,1016,0.5331867948660317,0.0848677644809118,0,0,25,1,Debt Consolidation,53.0,0
35,47889,611,Employed,14637,120,Bachelor,0,169,0.2962856950696364,0.2698527781699002,0,0,28,19,Auto,50.0,0
58,45772,650,Employed,30461,60,Bachelor,3,1294,0.1027470207023182,0.2973277642485034,0,0,19,18,Home,46.0,0
56,40805,556,Employed,33548,12,Associate,3,366,0.0878556605243466,0.1585822873435676,0,0,24,2,Auto,54.0,0
49,24262,597,Employed,30582,72,High School,3,931,0.2985499140534471,0.2502147896761841,0,0,25,1,Auto,56.0,0
36,103481,518,Employed,17553,60,Bachelor,1,1268,0.20122069552733,0.210694415818365,0,1,19,9,Auto,58.0,0
63,103712,602,Employed,18269,84,High School,5,186,0.1766557035839113,0.1790900819640882,0,0,21,22,Home,45.0,0
21,93608,552,Employed,25512,24,Bachelor,0,493,0.4669232294850727,0.3425802740109833,0,0,19,11,Auto,54.0,0
23,55254,501,Self-Employed,19800,96,Associate,2,931,0.5509058264031146,0.1769127873590267,0,0,28,9,Home,55.0,0
38,39077,593,Employed,16019,36,Bachelor,0,491,0.2110002894931374,0.3284115014456915,0,0,25,1,Home,40.8,1
67,74733,593,Unemployed,20595,48,Bachelor,3,167,0.1218264154600187,0.0998128084573558,0,1,23,7,Home,59.0,0
37,36874,628,Employed,29386,60,Master,5,391,0.2090627567778903,0.0767694882559155,0,0,25,29,Auto,44.0,0
37,42547,522,Unemployed,17507,36,Master,3,314,0.3852954001126771,0.230513400753631,0,0,25,9,Auto,57.0,0
22,28937,501,Employed,34829,24,High School,1,244,0.6900079356213583,0.4781329718369519,0,0,24,19,Education,60.0,0
51,23797,557,Employed,26717,48,High School,1,148,0.2394839792899879,0.2505584423213244,1,0,21,20,Auto,66.0,0
51,67006,626,Self-Employed,12636,24,Master,2,377,0.1805162637690305,0.401455539066727,0,0,21,12,Debt Consolidation,44.0,1
49,30101,603,Employed,43393,48,Associate,0,449,0.1990035393008608,0.4598566574918606,0,1,13,18,Debt Consolidation,59.0,0
32,52856,598,Employed,22898,12,Bachelor,2,286,0.3735790014703224,0.1291353021555924,0,0,15,17,Home,50.0,0
31,32129,504,Employed,19635,60,High School,3,470,0.1397037429547771,0.4854000974792305,0,0,29,26,Auto,56.0,0
24,60328,566,Employed,16868,60,Bachelor,1,788,0.3509594755162752,0.0842482745853094,0,0,26,4,Debt Consolidation,49.0,0
41,63306,508,Employed,16844,48,High School,0,144,0.1470550376040387,0.4870434373021108,0,0,25,12,Home,53.0,0
27,22067,565,Self-Employed,26047,48,Master,2,562,0.2457904786701333,0.3668194426474965,0,1,22,27,Auto,65.0,0
25,29504,362,Employed,15320,120,High School,0,312,0.4844923476064412,0.0962934323704805,0,0,24,12,Auto,53.0,0
34,34449,571,Employed,16481,60,Associate,4,694,0.3393899999518578,0.267225015810952,1,0,18,27,Debt Consolidation,65.0,0
34,89162,612,Employed,37370,96,High School,0,160,0.1640815901094395,0.1551873540450635,0,0,26,24,Home,41.0,0
33,140647,568,Employed,33663,36,Bachelor,1,535,0.1355584900574765,0.3672359084713158,0,0,30,23,Home,40.8,1
45,60277,616,Employed,44224,60,Master,2,299,0.5267628237404804,0.2977986654332822,0,0,17,21,Debt Consolidation,48.0,0
40,54258,571,Self-Employed,15601,60,High School,4,584,0.1544923101698293,0.2967533475176717,0,0,33,20,Other,54.0,0
36,15541,496,Employed,44100,108,High School,3,157,0.1781745197087891,0.3999184917403305,0,1,22,27,Home,61.0,0
42,63546,497,Employed,41524,24,Associate,2,357,0.1965944967914625,0.2110682661322893,0,0,37,1,Education,55.0,0
28,39141,608,Employed,52769,72,Bachelor,1,345,0.1977108880328665,0.1080735026150175,0,0,24,6,Auto,45.0,0
41,115185,586,Employed,14166,60,Doctorate,0,864,0.2057702674588365,0.3322951125292234,0,0,24,29,Debt Consolidation,42.400000000000006,1
41,36834,532,Employed,13468,84,High School,3,965,0.0986596009068025,0.263281700031389,0,0,28,26,Debt Consolidation,50.0,0
21,26670,537,Employed,29479,72,Bachelor,0,932,0.1996299135396986,0.4020800628640214,0,1,27,20,Home,63.0,0
51,25514,549,Self-Employed,27629,24,Associate,0,134,0.308831631449776,0.2984986004190355,0,0,17,17,Education,53.0,0
29,48345,570,Employed,13196,72,High School,2,544,0.0900569558481385,0.6104834998296228,0,0,23,19,Education,54.0,0
41,28109,513,Employed,23994,36,High School,1,368,0.3575250882795878,0.6460833306799698,0,0,28,2,Auto,64.0,0
53,141715,669,Self-Employed,14153,84,Master,0,407,0.2092776984483303,0.4150369397803373,0,0,25,16,Auto,40.8,1
51,64908,479,Employed,16422,60,Master,2,640,0.1018033389915328,0.3082773668729,0,0,23,11,Auto,42.400000000000006,1
40,46606,542,Employed,18018,24,Associate,0,452,0.1556936040388138,0.2713456753621576,0,0,21,14,Debt Consolidation,52.0,0
35,73658,600,Employed,21352,36,Master,3,945,0.0669241017992924,0.2951058560392982,0,0,26,23,Home,35.2,1
51,116383,559,Employed,25585,108,High School,3,444,0.2976178569080115,0.1984356920604879,0,0,33,19,Home,49.0,0
48,21608,572,Employed,33270,60,Associate,4,899,0.3826438764747386,0.3137058942942134,0,0,28,10,Home,56.0,0
32,37886,581,Self-Employed,19373,72,Bachelor,2,602,0.1830360938584548,0.3854953660819898,0,0,27,25,Auto,53.0,0
30,185688,608,Employed,25438,84,Doctorate,2,616,0.517371050074736,0.039406032216651,0,0,23,29,Debt Consolidation,36.8,1
18,26363,601,Employed,24873,48,Associate,0,315,0.2221941476953841,0.2451841363730033,0,0,23,16,Home,51.0,0
