Age,AnnualIncome,CreditScore,EmploymentStatus,LoanAmount,LoanDuration,EducationLevel,NumberOfDependents,MonthlyDebtPayments,CreditCardUtilizationRate,DebtToIncomeRatio,BankruptcyHistory,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,LoanPurpose
52,138747,554,Employed,19231,60,Bachelor,3,325,0.1948864694112298,0.1012914343550576,0,0,24,16,Home
50,43645,564,Employed,8889,12,Bachelor,1,397,0.2283845751041404,0.1257866961262112,1,0,15,11,Home
43,25076,452,Employed,11147,48,Associate,4,791,0.0885490567466593,0.3712741272160297,0,0,22,3,Home
36,74677,563,Self-Employed,20024,48,Associate,0,443,0.5209749616915343,0.0743530668269277,0,0,19,19,Debt Consolidation
40,15000,523,Employed,24834,48,High School,0,168,0.277729254329642,0.4946819720986897,0,0,27,9,Auto
39,47205,509,Unemployed,20334,48,Bachelor,0,824,0.3198226848395054,0.4411286050059463,0,0,26,24,Auto
30,125548,547,Self-Employed,15484,72,Associate,2,275,0.1762651044041029,0.0737944706153065,0,1,34,19,Debt Consolidation
39,98856,437,Employed,13106,72,Associate,1,236,0.0897046004551827,0.0182591741909487,0,1,26,25,Education
46,166242,573,Employed,21473,96,Associate,0,139,0.2150905937402615,0.0924680560057736,1,0,24,9,Home
42,62892,517,Employed,36862,36,Associate,0,358,0.6317876404525796,0.2233321837840415,0,0,23,7,Education
18,44213,440,Employed,25937,24,High School,2,169,0.3033503915394459,0.4823536397141121,0,0,18,13,Other
47,46643,549,Employed,30046,60,Associate,0,933,0.2273643590112897,0.3329828975137658,0,0,22,1,Home
37,90704,622,Employed,29054,72,Doctorate,1,446,0.4844946030078449,0.2350013342707494,0,0,18,11,Education
21,83833,568,Unemployed,21724,48,High School,1,312,0.257104820627904,0.4151185027291625,0,0,18,1,Home
21,19076,519,Unemployed,17968,120,Bachelor,1,350,0.125952650793943,0.6470768871552376,0,0,20,29,Home
50,84621,582,Employed,56871,72,High School,2,264,0.2611757339215991,0.4608928470751575,0,0,18,20,Home
48,32932,650,Employed,15419,120,Bachelor,2,279,0.5822078333166165,0.3165030145996528,0,0,30,9,Auto
77,26345,646,Employed,29161,60,High School,1,393,0.2498281249794612,0.3708055215964081,0,0,38,16,Education
27,45153,589,Employed,25432,60,Doctorate,0,262,0.2863508733752968,0.10586100435704,0,0,30,26,Debt Consolidation
35,49260,622,Employed,21782,24,High School,2,212,0.8145015014216059,0.0830049506580264,0,0,26,14,Auto
45,84809,556,Employed,40346,84,Master,0,764,0.0826767401614601,0.2367474629861542,0,0,18,21,Education
46,29902,570,Unemployed,13521,72,Bachelor,2,394,0.3447738986758279,0.1383838224932509,0,0,22,10,Auto
45,68376,652,Employed,18402,60,Bachelor,1,568,0.0845834584740034,0.4238105384712007,0,1,24,19,Auto
44,58405,574,Self-Employed,12506,36,High School,2,456,0.6431707817697891,0.4813345652109912,0,0,21,7,Education
54,78004,618,Employed,39091,108,High School,3,582,0.3885017256479828,0.256503033200981,0,0,26,1,Auto
46,28914,631,Employed,20509,48,Associate,1,480,0.5246325205626512,0.7366200019100055,1,0,20,29,Debt Consolidation
40,93610,551,Employed,31608,84,High School,0,397,0.0301954410767223,0.3155915627228162,0,0,24,22,Debt Consolidation
30,136480,510,Employed,22273,48,Associate,4,497,0.2436555675820098,0.2467805795558798,0,0,30,27,Education
24,84520,515,Employed,39370,36,Doctorate,0,627,0.1298177024557423,0.0480183700261797,0,0,23,27,Home
20,78895,607,Unemployed,22393,60,Bachelor,1,509,0.2903966788811069,0.6020105049787186,0,0,24,27,Home
33,45007,652,Employed,19740,60,Master,3,205,0.2682621533731602,0.1185781784020267,1,1,12,17,Debt Consolidation
23,36261,544,Employed,70787,72,Master,0,722,0.3062140928097216,0.0992250558363459,0,0,38,1,Home
25,39756,490,Employed,10058,72,Bachelor,0,748,0.3735835576917234,0.2861614157646022,0,0,30,23,Other
29,47882,637,Employed,53897,96,Master,0,470,0.3276756416561358,0.074559837560192,0,0,21,17,Home
61,203577,590,Employed,16300,24,Bachelor,2,319,0.3212286670100072,0.0180176607084994,0,1,20,29,Education
46,157771,496,Employed,22415,24,Master,0,357,0.3041768013411989,0.0934596569981883,0,0,22,4,Education
22,42167,538,Employed,62847,48,Bachelor,2,318,0.1336052617053233,0.0498520678359607,0,0,28,2,Auto
37,32409,525,Employed,26975,24,Master,1,712,0.3160934612390097,0.3461881733766843,0,0,23,3,Education
33,61209,597,Employed,22754,36,Bachelor,0,379,0.2796076471746552,0.6273882149418927,0,0,16,25,Home
30,46166,521,Employed,21695,36,High School,0,225,0.190017672156539,0.0607758915281183,0,0,19,25,Other
36,47722,587,Employed,18535,72,Bachelor,0,131,0.4259475542965314,0.4797923871559967,0,1,25,6,Home
38,27554,464,Employed,21666,36,Associate,3,208,0.5158400071637294,0.111536395655896,0,0,33,23,Debt Consolidation
38,22546,441,Employed,17154,60,High School,0,346,0.2380797637762398,0.1746911462421538,0,0,26,13,Home
29,165029,629,Employed,27432,36,Bachelor,2,242,0.2195612518416501,0.2146868716072087,0,0,22,7,Debt Consolidation
53,16179,554,Employed,22595,24,Bachelor,3,342,0.1096596368960338,0.1730346209696666,0,0,25,13,Other
37,24781,603,Employed,34160,36,Associate,0,236,0.4426951346128407,0.1210156225881636,0,0,23,12,Debt Consolidation
38,190585,541,Employed,34273,60,High School,2,810,0.1778163327347981,0.37829832890059,0,0,25,23,Education
28,37558,620,Employed,18686,60,Master,0,278,0.1221470589494719,0.2197450342212391,0,0,24,24,Education
52,65880,638,Employed,22237,72,High School,1,260,0.1416809470948961,0.1449837130659328,0,0,25,6,Education
48,23744,467,Unemployed,17741,60,Associate,4,563,0.2646531964451215,0.4146435562525993,0,0,29,3,Auto
40,125088,586,Employed,33749,36,Associate,3,574,0.4613630382863731,0.0725259782155481,0,0,29,27,Home
32,87242,601,Employed,28308,24,Associate,0,311,0.1475728694815888,0.1423777595629358,0,0,22,11,Education
42,51571,554,Employed,21233,48,Bachelor,3,240,0.5166226998845633,0.3566773992286312,0,0,26,28,Other
44,96645,575,Employed,32496,48,Bachelor,2,603,0.1755267576543037,0.2034150857948103,0,0,24,1,Debt Consolidation
50,16313,585,Employed,13754,36,Master,3,1252,0.1225888336152023,0.4928167595933806,0,0,22,5,Auto
34,58598,608,Employed,43423,72,Master,0,463,0.5231181383018827,0.6430697752833407,0,0,21,9,Home
44,21175,541,Employed,22473,108,High School,4,418,0.2809895302847451,0.363735112657738,0,1,17,19,Debt Consolidation
51,50849,622,Employed,10259,72,High School,0,477,0.2640914124331344,0.1457971416144019,0,1,26,25,Auto
37,89011,631,Unemployed,15064,36,Bachelor,5,244,0.2303249779425572,0.2340294841034317,0,0,26,25,Education
30,32558,640,Employed,45365,96,Master,4,1058,0.0192105199320235,0.0190608132010595,0,0,32,3,Home
37,32000,590,Employed,11980,60,Bachelor,1,290,0.3041884121185912,0.4190794779191278,0,0,20,6,Debt Consolidation
23,94044,595,Employed,9510,72,Bachelor,0,546,0.2243013131057609,0.2548311251860491,0,0,31,5,Home
22,53408,611,Employed,24367,36,Bachelor,1,642,0.3856044229418661,0.2205294402420533,0,0,26,25,Debt Consolidation
24,68106,580,Employed,50451,108,Master,3,505,0.1228180252687274,0.3952698372042727,0,0,20,25,Debt Consolidation
61,129517,533,Employed,29430,48,Associate,2,510,0.2772359269371839,0.1350650704450657,0,0,35,23,Auto
49,52086,629,Employed,31160,72,Bachelor,1,743,0.1675298478555319,0.1622717701998011,0,1,25,7,Home
34,43717,624,Employed,54770,48,Bachelor,1,414,0.4152275962092859,0.2021811483297536,0,0,25,25,Auto
42,58386,425,Employed,9822,36,Master,2,379,0.2916169752375738,0.1382719197877085,0,0,19,21,Auto
33,83403,566,Self-Employed,26976,72,High School,1,265,0.2917183748441741,0.4111587826026175,0,0,27,8,Debt Consolidation
47,28101,534,Employed,34396,24,Bachelor,0,551,0.0841694283693003,0.5457333334414345,0,0,25,14,Auto
26,27957,502,Employed,16980,12,Bachelor,0,296,0.4625540062983908,0.363767277634802,0,0,21,2,Home
55,23661,587,Employed,16187,96,Associate,0,551,0.1503456878686032,0.3742813895022561,0,0,26,18,Other
35,45126,609,Employed,26729,48,Associate,0,296,0.2733088589272432,0.2888705596507972,0,0,28,3,Auto
33,56049,618,Employed,18960,48,Associate,3,1164,0.1243035239006673,0.0905656764498835,0,0,25,18,Debt Consolidation
25,132148,540,Employed,29251,60,High School,0,464,0.1045359181063047,0.1616184585588778,0,0,19,4,Home
22,89382,548,Employed,19877,36,Associate,3,232,0.2798329105672438,0.5079396781701119,0,0,24,21,Auto
69,30559,609,Employed,21426,48,Master,1,974,0.5363914895199078,0.3022350980788099,0,0,25,24,Debt Consolidation
35,20014,565,Employed,39617,96,Master,0,307,0.2035982950471827,0.4130906986194534,0,0,24,21,Home
40,38849,662,Employed,17065,60,Doctorate,1,214,0.1535301500890558,0.1367334480671296,0,0,22,8,Auto
43,30351,629,Employed,30771,48,Master,0,352,0.5176452552873299,0.3146648263952434,0,0,25,14,Home
20,59711,596,Employed,37765,48,Master,1,440,0.5394851423947032,0.3217353448333554,1,1,20,22,Debt Consolidation
56,165752,621,Employed,25946,60,Associate,2,302,0.2136216836430803,0.1284819270914905,0,0,23,12,Education
30,32719,574,Employed,29616,36,High School,2,440,0.1416183542921915,0.4443250223922137,0,0,21,1,Auto
47,32325,578,Employed,21043,48,High School,2,390,0.0715270938199527,0.2452321920423249,0,0,22,8,Home
32,49139,490,Employed,29966,48,High School,3,477,0.1824984493594401,0.1733957029685165,0,0,24,28,Education
42,49955,577,Employed,23149,36,High School,0,202,0.2135713389333109,0.1949226553027568,0,0,30,8,Auto
33,57709,555,Employed,10346,48,High School,3,85,0.1010342114856856,0.1961767760797616,0,0,24,24,Auto
50,33479,588,Employed,64167,24,Master,1,615,0.0182566667263742,0.3356258508462113,0,0,27,12,Auto
36,166436,572,Employed,9458,12,High School,3,144,0.0755094850123681,0.3211265479458311,1,1,18,26,Auto
26,22529,569,Employed,22341,96,High School,0,795,0.6127838494600795,0.2208316958468789,0,0,20,14,Other
33,28884,579,Employed,13890,36,Master,0,337,0.3173249074697474,0.3593881867156047,0,0,17,8,Other
40,136719,523,Employed,30220,24,Bachelor,0,427,0.279167360185308,0.3776511896177179,0,0,20,2,Auto
48,34130,541,Employed,28320,60,High School,0,293,0.3608928349606193,0.3563628181672689,0,0,21,26,Home
41,65051,478,Employed,35577,24,Master,1,386,0.4089100199309706,0.2186207481442147,0,0,25,16,Home
32,20666,554,Employed,22691,60,High School,0,693,0.4958651087555143,0.2041100229678091,0,0,27,15,Debt Consolidation
45,61614,615,Employed,33969,48,Bachelor,0,267,0.2586701800096971,0.2830701061205879,0,0,23,3,Education
30,33141,517,Unemployed,8984,36,Associate,1,634,0.1686248241319717,0.1624166879319459,0,0,29,9,Debt Consolidation
28,30694,597,Employed,24056,36,Associate,1,258,0.3071680111750793,0.1644992176672876,0,0,25,16,Home
46,30924,549,Unemployed,30963,96,High School,1,163,0.3876966799451355,0.0980372431064928,0,0,36,11,Debt Consolidation
37,15000,624,Employed,7434,60,Master,1,138,0.4749804931986691,0.3667784491308707,0,0,32,2,Auto
38,140434,524,Self-Employed,31144,24,Associate,0,428,0.6138940696179508,0.1519067701804053,0,0,34,29,Home
31,35656,589,Employed,15388,36,High School,2,362,0.2741663283892371,0.394318929953048,0,1,27,19,Debt Consolidation
43,179812,624,Employed,36662,24,High School,1,561,0.2662538677170246,0.1403352866831567,0,0,34,26,Auto
42,59335,536,Self-Employed,13420,48,Associate,1,395,0.2963560318709349,0.1306183458498182,0,0,22,5,Home
24,79727,513,Employed,19215,12,Bachelor,1,288,0.111574950892718,0.2668664613530033,0,0,21,7,Auto
26,36806,569,Employed,36376,36,High School,0,682,0.1030765593303207,0.2909877475989116,1,0,20,29,Home
36,53261,605,Employed,25821,84,Bachelor,2,474,0.1146282947946746,0.1018305920321947,0,1,20,25,Home
23,50758,442,Employed,18951,48,Associate,0,414,0.1332698467140107,0.3377915888930422,0,0,28,15,Home
52,59629,570,Employed,30902,60,Associate,0,804,0.3018119001750868,0.2153811934435446,0,0,30,23,Home
29,42470,496,Employed,24021,36,High School,1,194,0.4329660090794378,0.5906029153960262,0,0,22,7,Education
52,30805,629,Employed,21481,48,Bachelor,1,420,0.0848011587750805,0.1129755787670546,0,0,31,4,Debt Consolidation
26,55374,510,Employed,31378,48,Master,2,452,0.3124805428889946,0.2884302874401633,0,0,16,13,Home
32,140370,590,Employed,35726,48,Master,3,236,0.1783237399565124,0.1736798704295894,0,0,26,8,Auto
24,19419,582,Employed,21061,60,Master,3,406,0.26808078226849,0.1765151689784747,0,0,20,8,Other
26,23563,617,Employed,66228,24,Associate,3,362,0.3150731565260343,0.3009470971654895,0,1,18,10,Home
48,53119,461,Employed,15985,96,Master,0,295,0.2654785808688403,0.2711103848268993,0,0,20,18,Auto
40,54113,537,Employed,21610,48,Bachelor,2,214,0.2320936702849546,0.1962764487918886,0,0,20,11,Home
56,65822,536,Unemployed,31337,60,High School,0,691,0.3050857502830494,0.0610709778195205,0,0,31,12,Home
30,51488,597,Employed,7615,108,High School,3,414,0.2279550805719287,0.0970502360460146,0,0,23,19,Debt Consolidation
41,61530,558,Employed,13426,48,Associate,1,711,0.1505898897744072,0.0924154887770216,0,0,25,10,Debt Consolidation
34,19584,615,Employed,56134,24,Associate,1,511,0.1886524498055029,0.2958545930873324,0,0,27,15,Other
44,39546,557,Employed,17867,84,Bachelor,3,445,0.3333916822891582,0.3320294720535763,0,0,36,10,Education
50,73140,640,Employed,15178,36,Associate,0,271,0.6544158104098138,0.4447903204344908,1,0,22,1,Education
36,73069,581,Employed,20295,120,Associate,2,362,0.2525177443969153,0.0339436936465448,0,0,18,9,Debt Consolidation
54,173179,577,Employed,35165,24,Associate,1,630,0.1446498569861976,0.3157737033269494,0,0,24,8,Education
63,62336,567,Employed,11453,48,Bachelor,5,818,0.1457189708167861,0.1746489344694413,0,0,21,5,Debt Consolidation
46,32161,618,Employed,21531,60,Bachelor,0,347,0.5365492931750644,0.3925480614425765,0,0,23,28,Home
21,85527,543,Employed,36010,36,Bachelor,4,153,0.1852051788885871,0.0516091375134502,0,0,20,18,Debt Consolidation
43,61651,614,Employed,11654,96,Bachelor,0,234,0.1897219591676508,0.077282515722653,0,0,22,14,Auto
27,24764,578,Employed,12460,12,Associate,3,223,0.1385798874179043,0.1466744154319596,0,0,22,23,Auto
40,182667,601,Employed,57713,84,High School,0,332,0.0976892264833892,0.3321579316092377,0,0,23,21,Auto
35,113990,628,Employed,35146,84,Doctorate,1,645,0.1489255171429721,0.1569372718011123,0,0,22,12,Auto
39,24045,628,Employed,11451,36,Master,1,196,0.6373530542209789,0.1328728461345397,0,0,28,26,Debt Consolidation
38,107659,607,Employed,19552,96,Doctorate,1,399,0.0523118629426809,0.389597131520311,0,0,27,25,Education
45,76848,564,Self-Employed,41545,60,Bachelor,2,1431,0.2525041011894985,0.4430199457603179,0,0,24,21,Debt Consolidation
44,26175,599,Employed,19891,96,Bachelor,0,430,0.7959125165957188,0.2873521251110488,0,1,22,18,Education
41,52458,500,Employed,19781,12,Bachelor,2,376,0.0137735988933368,0.0521305245216189,0,0,16,2,Home
41,62883,607,Employed,55525,60,Bachelor,2,396,0.0905967187771002,0.4248302246220923,0,0,32,16,Debt Consolidation
39,190445,619,Employed,28894,36,Master,3,304,0.2636491392588649,0.0128331622197715,0,0,24,8,Other
40,43131,515,Employed,12034,72,High School,2,337,0.2732125459763956,0.4608340192316725,0,1,22,3,Debt Consolidation
48,34814,615,Employed,16517,48,Bachelor,2,387,0.5611187221393598,0.0328513135491678,0,0,28,10,Home
37,44730,607,Unemployed,23497,72,Doctorate,0,268,0.2387907494118472,0.2189960561836861,0,0,23,11,Other
32,18065,604,Employed,17638,48,High School,2,512,0.5791232486040544,0.1077933940894919,0,0,32,3,Auto
36,143444,581,Employed,14544,108,Master,3,775,0.4844028412654861,0.2247075077346385,0,1,20,24,Education
30,57902,526,Employed,35175,48,High School,3,323,0.0407199910547334,0.1385016064581906,0,0,23,7,Debt Consolidation
47,43251,550,Unemployed,23218,36,Master,3,293,0.4310169625024695,0.2369701376642812,1,0,15,25,Home
26,60260,563,Employed,14920,84,Bachelor,1,176,0.5812142941852655,0.1223237861178185,0,0,20,22,Auto
45,56719,570,Employed,20766,60,Master,3,278,0.2065220234671096,0.5863537101309642,0,1,15,23,Home
44,59026,431,Employed,28339,72,Bachelor,3,571,0.5714916507915465,0.3663101187568505,0,0,27,24,Debt Consolidation
47,86653,569,Employed,9630,36,High School,1,993,0.2452376806258174,0.2189423138492701,0,0,30,15,Education
53,27323,623,Employed,31720,96,Master,1,248,0.3021697127060387,0.3957249910083829,0,0,26,9,Debt Consolidation
58,74354,611,Employed,21550,60,Bachelor,3,434,0.4466600732192448,0.2142596740077859,0,0,29,13,Home
61,18405,643,Employed,8419,120,Bachelor,0,224,0.3282569116383333,0.2377810052433293,0,0,26,5,Home
36,77091,616,Employed,14783,72,Bachelor,1,398,0.3798989323064401,0.4784101960112272,0,0,19,8,Home
44,119494,586,Employed,35503,36,Master,3,642,0.6250517912027089,0.0500774452476056,1,0,30,23,Home
36,79050,594,Employed,11806,36,Bachelor,0,386,0.1994629981621293,0.3011534964045078,0,0,26,14,Auto
31,86743,503,Employed,27411,36,High School,3,271,0.2920984007681612,0.2909646895962886,0,1,28,5,Home
54,160799,629,Employed,21569,48,Bachelor,3,423,0.0374383136657745,0.4184123543997731,0,0,25,1,Education
23,16198,576,Self-Employed,32554,36,Associate,1,107,0.1725005433606506,0.3729543508073452,0,0,19,3,Auto
47,51237,638,Employed,23120,48,Master,0,222,0.1389674828623881,0.3663671617512468,1,1,24,27,Home
42,76290,609,Employed,25830,120,High School,2,125,0.1458378599102337,0.1346318136602022,0,0,27,28,Auto
18,59922,548,Employed,26427,24,High School,1,366,0.2440817899019769,0.0585432380820886,1,0,28,5,Home
36,36315,518,Employed,28731,48,Bachelor,0,478,0.3445898529745255,0.1138647661392949,0,0,29,28,Home
58,31069,583,Employed,30596,60,Associate,3,471,0.0335559396912623,0.3240732808835326,0,1,15,22,Debt Consolidation
29,30935,467,Employed,26621,36,Associate,0,359,0.5668170395893471,0.3327798006896994,0,0,24,26,Home
32,36141,582,Employed,21067,72,Bachelor,0,151,0.1847205976516905,0.5074256898473897,0,0,31,6,Auto
28,53877,561,Unemployed,20762,12,High School,1,424,0.1526235206715437,0.2330071596307453,0,0,18,23,Education
40,40115,610,Employed,7188,36,Associate,1,369,0.2441269947996693,0.1623171575590307,0,0,37,23,Home
67,44305,606,Employed,51172,24,Master,4,440,0.1842140790686715,0.273136627560022,0,0,23,3,Home
45,53290,499,Employed,21303,108,High School,1,438,0.1722475149807337,0.2464030448735143,0,0,25,17,Education
18,36859,581,Employed,15004,48,Associate,2,847,0.1510270711150874,0.3715535881591726,0,0,30,16,Auto
49,37858,595,Employed,21891,48,Associate,2,797,0.3662284177845565,0.1552468156482279,0,0,24,7,Other
49,205442,558,Employed,18293,60,High School,0,807,0.0675505281596719,0.150354368894449,0,0,25,3,Education
44,20977,612,Self-Employed,16370,48,Bachelor,1,277,0.2894090781821539,0.2424752755524235,0,0,35,20,Auto
28,79048,568,Employed,34222,48,Bachelor,2,649,0.3375844523844362,0.1550494719260028,0,0,21,4,Home
32,35334,513,Employed,23153,36,High School,1,710,0.6457589485943648,0.1492864664718875,0,0,21,13,Home
18,44231,574,Employed,19831,48,High School,3,699,0.1704446286190625,0.3024709792601822,1,1,24,25,Debt Consolidation
57,55543,643,Employed,18324,60,Bachelor,3,233,0.5072902606146219,0.132631658093927,0,0,26,26,Home
47,61847,521,Employed,32368,24,Bachelor,0,619,0.6203876327299082,0.4626121750276346,0,0,22,15,Home
60,67711,623,Employed,82059,48,Bachelor,3,627,0.399768337115514,0.0717380776450625,1,0,29,14,Home
48,39893,514,Self-Employed,20849,96,Bachelor,1,485,0.0437842633295762,0.2615204331569759,0,0,23,27,Education
36,19170,522,Employed,15714,36,Master,3,260,0.0265614718117982,0.4058009957457235,0,1,29,24,Debt Consolidation
36,33690,591,Employed,11043,60,Doctorate,2,358,0.4677613843727939,0.2151606253504749,0,0,23,16,Education
50,77261,583,Employed,20606,60,Master,3,208,0.2167606773863956,0.2403263774871879,0,0,34,29,Other
